basemesh,gender,race,dst_type,dst_filename,dst_filepath,ref_filepath,METRO,DAME,FMPD,MSDM,MSDM2,RMS
BFB01,Female,Black/AfricanAmerican,Simp,BFB01-Simp_p25.00.obj,stimuli\BFB01\BFB01-Simp_p25.00.obj,stimuli\BFB01\BFB01-ref.obj,0.000526,-1,0.052522714,-1,0.277244,0.007648500000000001
BFB01,Female,Black/AfricanAmerican,Simp,BFB01-Simp_p12.50.obj,stimuli\BFB01\BFB01-Simp_p12.50.obj,stimuli\BFB01\BFB01-ref.obj,0.000595,-1,0.139120145,-1,0.387026,0.0181745
BFB01,Female,Black/AfricanAmerican,Simp,BFB01-Simp_p06.25.obj,stimuli\BFB01\BFB01-Simp_p06.25.obj,stimuli\BFB01\BFB01-ref.obj,0.001165,-1,0.291500574,-1,0.463222,0.0383435
BFB01,Female,Black/AfricanAmerican,Simp,BFB01-Simp_p03.12.obj,stimuli\BFB01\BFB01-Simp_p03.12.obj,stimuli\BFB01\BFB01-ref.obj,0.002377,-1,0.482773966,-1,0.517451,0.076166
BFB01,Female,Black/AfricanAmerican,Smooth,BFB01-ref.obj,stimuli\BFB01\BFB01-ref.obj,stimuli\BFB01\BFB01-ref.obj,0,0,0,0,0,0.0
BFB01,Female,Black/AfricanAmerican,Smooth,BFB01-Smooth_i02.obj,stimuli\BFB01\BFB01-Smooth_i02.obj,stimuli\BFB01\BFB01-ref.obj,0.001905,0.003066124,0.004288019,0.107977,0.0683751,0.12225050000000001
BFB01,Female,Black/AfricanAmerican,Smooth,BFB01-Smooth_i06.obj,stimuli\BFB01\BFB01-Smooth_i06.obj,stimuli\BFB01\BFB01-ref.obj,0.004564,0.005991487,0.005197809,0.135579,0.118616,0.3576355
BFB01,Female,Black/AfricanAmerican,Smooth,BFB01-Smooth_i12.obj,stimuli\BFB01\BFB01-Smooth_i12.obj,stimuli\BFB01\BFB01-ref.obj,0.008008,0.008771886,0.005573717,0.162941,0.16363,0.6933020000000001
BFB01,Female,Black/AfricanAmerican,Smooth,BFB01-Smooth_i20.obj,stimuli\BFB01\BFB01-Smooth_i20.obj,stimuli\BFB01\BFB01-ref.obj,0.012013,0.011178992,0.005720197,0.192397,0.206407,1.1160649999999999
BFB02,Female,Black/AfricanAmerican,Noise_f0.01,BFB02-ref.obj,stimuli\BFB02\BFB02-ref.obj,stimuli\BFB02\BFB02-ref.obj,0,0,0,0,0,0.0
BFB02,Female,Black/AfricanAmerican,Noise_f0.01,BFB02-Noise_f0.01_a05.0000.obj,stimuli\BFB02\BFB02-Noise_f0.01_a05.0000.obj,stimuli\BFB02\BFB02-ref.obj,0.003779,0.00668474,0.000743882,0.12557,0.176627,0.522751
BFB02,Female,Black/AfricanAmerican,Noise_f0.01,BFB02-Noise_f0.01_a08.3330.obj,stimuli\BFB02\BFB02-Noise_f0.01_a08.3330.obj,stimuli\BFB02\BFB02-ref.obj,0.006289,0.011163199,0.002993403,0.183971,0.258918,0.8686855
BFB02,Female,Black/AfricanAmerican,Noise_f0.01,BFB02-Noise_f0.01_a11.6665.obj,stimuli\BFB02\BFB02-Noise_f0.01_a11.6665.obj,stimuli\BFB02\BFB02-ref.obj,0.008792,0.015669243,0.006616979,0.246701,0.316667,1.2115265
BFB02,Female,Black/AfricanAmerican,Noise_f0.01,BFB02-Noise_f0.01_a15.0000.obj,stimuli\BFB02\BFB02-Noise_f0.01_a15.0000.obj,stimuli\BFB02\BFB02-ref.obj,0.011284,0.020209238,0.011178627,0.301633,0.36251,1.5512285000000001
BFB02,Female,Black/AfricanAmerican,Noise_f0.06,BFB02-ref.obj,stimuli\BFB02\BFB02-ref.obj,stimuli\BFB02\BFB02-ref.obj,0,0,0,0,0,0.0
BFB02,Female,Black/AfricanAmerican,Noise_f0.06,BFB02-Noise_f0.06_a00.2100.obj,stimuli\BFB02\BFB02-Noise_f0.06_a00.2100.obj,stimuli\BFB02\BFB02-ref.obj,0.000193,0.00583716,0.006910579,0.075458,0.0889081,0.023169000000000002
BFB02,Female,Black/AfricanAmerican,Noise_f0.06,BFB02-Noise_f0.06_a00.3500.obj,stimuli\BFB02\BFB02-Noise_f0.06_a00.3500.obj,stimuli\BFB02\BFB02-ref.obj,0.000321,0.009729019,0.018727501,0.096698,0.141642,0.038609500000000005
BFB02,Female,Black/AfricanAmerican,Noise_f0.06,BFB02-Noise_f0.06_a00.4900.obj,stimuli\BFB02\BFB02-Noise_f0.06_a00.4900.obj,stimuli\BFB02\BFB02-ref.obj,0.00045,0.013622262,0.031599421,0.117776,0.184739,0.0540495
BFB02,Female,Black/AfricanAmerican,Noise_f0.06,BFB02-Noise_f0.06_a00.6300.obj,stimuli\BFB02\BFB02-Noise_f0.06_a00.6300.obj,stimuli\BFB02\BFB02-ref.obj,0.000578,0.017516671,0.044124294,0.138672,0.220711,0.069484
BFB02,Female,Black/AfricanAmerican,Noise_f0.34,BFB02-ref.obj,stimuli\BFB02\BFB02-ref.obj,stimuli\BFB02\BFB02-ref.obj,0,0,0,0,0,0.0
BFB02,Female,Black/AfricanAmerican,Noise_f0.34,BFB02-Noise_f0.34_a00.0675.obj,stimuli\BFB02\BFB02-Noise_f0.34_a00.0675.obj,stimuli\BFB02\BFB02-ref.obj,6.60E-05,0.0097304,0.021656514,0.092421,0.164414,0.0064405
BFB02,Female,Black/AfricanAmerican,Noise_f0.34,BFB02-Noise_f0.34_a00.1125.obj,stimuli\BFB02\BFB02-Noise_f0.34_a00.1125.obj,stimuli\BFB02\BFB02-ref.obj,0.00011,0.016217217,0.049812562,0.117785,0.249225,0.010728000000000001
BFB02,Female,Black/AfricanAmerican,Noise_f0.34,BFB02-Noise_f0.34_a00.1575.obj,stimuli\BFB02\BFB02-Noise_f0.34_a00.1575.obj,stimuli\BFB02\BFB02-ref.obj,0.000155,0.022706038,0.077508987,0.142864,0.317026,0.015013
BFB02,Female,Black/AfricanAmerican,Noise_f0.34,BFB02-Noise_f0.34_a00.2025.obj,stimuli\BFB02\BFB02-Noise_f0.34_a00.2025.obj,stimuli\BFB02\BFB02-ref.obj,0.000199,0.029196344,0.104594758,0.165379,0.372673,0.019296
BFB02,Female,Black/AfricanAmerican,Noise_f2.00,BFB02-ref.obj,stimuli\BFB02\BFB02-ref.obj,stimuli\BFB02\BFB02-ref.obj,0,0,0,0,0,0.0
BFB02,Female,Black/AfricanAmerican,Noise_f2.00,BFB02-Noise_f2.00_a00.0740.obj,stimuli\BFB02\BFB02-Noise_f2.00_a00.0740.obj,stimuli\BFB02\BFB02-ref.obj,8.90E-05,0.015517084,0.05097002,0.123233,0.28258,0.0064104999999999995
BFB02,Female,Black/AfricanAmerican,Noise_f2.00,BFB02-Noise_f2.00_a00.1233.obj,stimuli\BFB02\BFB02-Noise_f2.00_a00.1233.obj,stimuli\BFB02\BFB02-ref.obj,0.000148,0.025868193,0.092845646,0.151623,0.399151,0.0106675
BFB02,Female,Black/AfricanAmerican,Noise_f2.00,BFB02-Noise_f2.00_a00.1727.obj,stimuli\BFB02\BFB02-Noise_f2.00_a00.1727.obj,stimuli\BFB02\BFB02-ref.obj,0.000208,0.036232815,0.133299516,0.178305,0.480072,0.014911500000000001
BFB02,Female,Black/AfricanAmerican,Noise_f2.00,BFB02-Noise_f2.00_a00.2220.obj,stimuli\BFB02\BFB02-Noise_f2.00_a00.2220.obj,stimuli\BFB02\BFB02-ref.obj,0.000267,0.04661469,0.172909204,0.203949,0.539917,0.019143
BFB02,Female,Black/AfricanAmerican,Simp,BFB02-ref.obj,stimuli\BFB02\BFB02-ref.obj,stimuli\BFB02\BFB02-ref.obj,0,-1,0,-1,0,0.0
BFB02,Female,Black/AfricanAmerican,Simp,BFB02-Simp_p25.00.obj,stimuli\BFB02\BFB02-Simp_p25.00.obj,stimuli\BFB02\BFB02-ref.obj,0.000453,-1,0.049272735,-1,0.289859,0.007979
BFB02,Female,Black/AfricanAmerican,Simp,BFB02-Simp_p12.50.obj,stimuli\BFB02\BFB02-Simp_p12.50.obj,stimuli\BFB02\BFB02-ref.obj,0.000609,-1,0.129466901,-1,0.395005,0.0185515
BFB02,Female,Black/AfricanAmerican,Simp,BFB02-Simp_p06.25.obj,stimuli\BFB02\BFB02-Simp_p06.25.obj,stimuli\BFB02\BFB02-ref.obj,0.00083,-1,0.274103475,-1,0.46789,0.039075
BFB02,Female,Black/AfricanAmerican,Simp,BFB02-Simp_p03.12.obj,stimuli\BFB02\BFB02-Simp_p03.12.obj,stimuli\BFB02\BFB02-ref.obj,0.001777,-1,0.461959842,-1,0.520445,0.07772299999999999
BFB02,Female,Black/AfricanAmerican,Smooth,BFB02-ref.obj,stimuli\BFB02\BFB02-ref.obj,stimuli\BFB02\BFB02-ref.obj,0,0,0,0,0,0.0
BFB02,Female,Black/AfricanAmerican,Smooth,BFB02-Smooth_i02.obj,stimuli\BFB02\BFB02-Smooth_i02.obj,stimuli\BFB02\BFB02-ref.obj,0.001878,0.003284096,0.003582421,0.106371,0.0687821,0.119761
BFB02,Female,Black/AfricanAmerican,Smooth,BFB02-Smooth_i06.obj,stimuli\BFB02\BFB02-Smooth_i06.obj,stimuli\BFB02\BFB02-ref.obj,0.0045,0.006326246,0.004170847,0.136369,0.119828,0.3506605
BFB02,Female,Black/AfricanAmerican,Smooth,BFB02-Smooth_i12.obj,stimuli\BFB02\BFB02-Smooth_i12.obj,stimuli\BFB02\BFB02-ref.obj,0.007893,0.009152679,0.004478202,0.163366,0.165979,0.6811415000000001
BFB02,Female,Black/AfricanAmerican,Smooth,BFB02-Smooth_i20.obj,stimuli\BFB02\BFB02-Smooth_i20.obj,stimuli\BFB02\BFB02-ref.obj,0.011836,0.011516187,0.004515661,0.192982,0.207803,1.099583
BFB03,Female,Black/AfricanAmerican,Noise_f0.01,BFB03-ref.obj,stimuli\BFB03\BFB03-ref.obj,stimuli\BFB03\BFB03-ref.obj,0,0,0,0,0,0.0
BFB03,Female,Black/AfricanAmerican,Noise_f0.01,BFB03-Noise_f0.01_a05.0000.obj,stimuli\BFB03\BFB03-Noise_f0.01_a05.0000.obj,stimuli\BFB03\BFB03-ref.obj,0.003553,0.006299804,0.002970929,0.12621,0.174308,0.53075
BFB03,Female,Black/AfricanAmerican,Noise_f0.01,BFB03-Noise_f0.01_a08.3330.obj,stimuli\BFB03\BFB03-Noise_f0.01_a08.3330.obj,stimuli\BFB03\BFB03-ref.obj,0.005903,0.010517585,0.007747389,0.188092,0.264724,0.881785
BFB03,Female,Black/AfricanAmerican,Noise_f0.01,BFB03-Noise_f0.01_a11.6665.obj,stimuli\BFB03\BFB03-Noise_f0.01_a11.6665.obj,stimuli\BFB03\BFB03-ref.obj,0.008239,0.014759204,0.012942473,0.253432,0.324777,1.2294645000000002
BFB03,Female,Black/AfricanAmerican,Noise_f0.01,BFB03-Noise_f0.01_a15.0000.obj,stimuli\BFB03\BFB03-Noise_f0.01_a15.0000.obj,stimuli\BFB03\BFB03-ref.obj,0.010559,0.019032063,0.01883577,0.310014,0.370622,1.57355
BFB03,Female,Black/AfricanAmerican,Noise_f0.06,BFB03-ref.obj,stimuli\BFB03\BFB03-ref.obj,stimuli\BFB03\BFB03-ref.obj,0,0,0,0,0,0.0
BFB03,Female,Black/AfricanAmerican,Noise_f0.06,BFB03-Noise_f0.06_a00.2100.obj,stimuli\BFB03\BFB03-Noise_f0.06_a00.2100.obj,stimuli\BFB03\BFB03-ref.obj,0.000197,0.005443769,0.009320243,0.077303,0.0865926,0.023743
BFB03,Female,Black/AfricanAmerican,Noise_f0.06,BFB03-Noise_f0.06_a00.3500.obj,stimuli\BFB03\BFB03-Noise_f0.06_a00.3500.obj,stimuli\BFB03\BFB03-ref.obj,0.000328,0.009073111,0.022475093,0.097506,0.139097,0.039566000000000004
BFB03,Female,Black/AfricanAmerican,Noise_f0.06,BFB03-Noise_f0.06_a00.4900.obj,stimuli\BFB03\BFB03-Noise_f0.06_a00.4900.obj,stimuli\BFB03\BFB03-ref.obj,0.000459,0.012703664,0.036488147,0.118554,0.181728,0.0553935
BFB03,Female,Black/AfricanAmerican,Noise_f0.06,BFB03-Noise_f0.06_a00.6300.obj,stimuli\BFB03\BFB03-Noise_f0.06_a00.6300.obj,stimuli\BFB03\BFB03-ref.obj,0.00059,0.016335008,0.05003726,0.139024,0.216964,0.0712145
BFB03,Female,Black/AfricanAmerican,Noise_f0.34,BFB03-ref.obj,stimuli\BFB03\BFB03-ref.obj,stimuli\BFB03\BFB03-ref.obj,0,0,0,0,0,0.0
BFB03,Female,Black/AfricanAmerican,Noise_f0.34,BFB03-Noise_f0.34_a00.0675.obj,stimuli\BFB03\BFB03-Noise_f0.34_a00.0675.obj,stimuli\BFB03\BFB03-ref.obj,7.00E-05,0.009030165,0.022610955,0.090702,0.167921,0.0064139999999999996
BFB03,Female,Black/AfricanAmerican,Noise_f0.34,BFB03-Noise_f0.34_a00.1125.obj,stimuli\BFB03\BFB03-Noise_f0.34_a00.1125.obj,stimuli\BFB03\BFB03-ref.obj,0.000117,0.015050483,0.051922885,0.11476,0.253171,0.010685
BFB03,Female,Black/AfricanAmerican,Noise_f0.34,BFB03-Noise_f0.34_a00.1575.obj,stimuli\BFB03\BFB03-Noise_f0.34_a00.1575.obj,stimuli\BFB03\BFB03-ref.obj,0.000164,0.021072831,0.080696775,0.13827,0.321113,0.0149525
BFB03,Female,Black/AfricanAmerican,Noise_f0.34,BFB03-Noise_f0.34_a00.2025.obj,stimuli\BFB03\BFB03-Noise_f0.34_a00.2025.obj,stimuli\BFB03\BFB03-ref.obj,0.00021,0.027096896,0.108713409,0.160944,0.376758,0.019216
BFB03,Female,Black/AfricanAmerican,Noise_f2.00,BFB03-ref.obj,stimuli\BFB03\BFB03-ref.obj,stimuli\BFB03\BFB03-ref.obj,0,0,0,0,0,0.0
BFB03,Female,Black/AfricanAmerican,Noise_f2.00,BFB03-Noise_f2.00_a00.0740.obj,stimuli\BFB03\BFB03-Noise_f2.00_a00.0740.obj,stimuli\BFB03\BFB03-ref.obj,8.10E-05,0.01468449,0.052620933,0.125802,0.29809,0.0063565
BFB03,Female,Black/AfricanAmerican,Noise_f2.00,BFB03-Noise_f2.00_a00.1233.obj,stimuli\BFB03\BFB03-Noise_f2.00_a00.1233.obj,stimuli\BFB03\BFB03-ref.obj,0.000135,0.024480153,0.096724094,0.152613,0.415464,0.010576499999999999
BFB03,Female,Black/AfricanAmerican,Noise_f2.00,BFB03-Noise_f2.00_a00.1727.obj,stimuli\BFB03\BFB03-Noise_f2.00_a00.1727.obj,stimuli\BFB03\BFB03-ref.obj,0.000189,0.034289077,0.139204291,0.179866,0.495274,0.0147835
BFB03,Female,Black/AfricanAmerican,Noise_f2.00,BFB03-Noise_f2.00_a00.2220.obj,stimuli\BFB03\BFB03-Noise_f2.00_a00.2220.obj,stimuli\BFB03\BFB03-ref.obj,0.000243,0.044115676,0.180256867,0.206688,0.554049,0.0189755
BFB03,Female,Black/AfricanAmerican,Simp,BFB03-ref.obj,stimuli\BFB03\BFB03-ref.obj,stimuli\BFB03\BFB03-ref.obj,0,-1,0,-1,0,0.0
BFB03,Female,Black/AfricanAmerican,Simp,BFB03-Simp_p25.00.obj,stimuli\BFB03\BFB03-Simp_p25.00.obj,stimuli\BFB03\BFB03-ref.obj,0.000445,-1,0.047127075,-1,0.282936,0.0073915
BFB03,Female,Black/AfricanAmerican,Simp,BFB03-Simp_p12.50.obj,stimuli\BFB03\BFB03-Simp_p12.50.obj,stimuli\BFB03\BFB03-ref.obj,0.000779,-1,0.124326406,-1,0.387621,0.0175185
BFB03,Female,Black/AfricanAmerican,Simp,BFB03-Simp_p06.25.obj,stimuli\BFB03\BFB03-Simp_p06.25.obj,stimuli\BFB03\BFB03-ref.obj,0.001287,-1,0.265366711,-1,0.459933,0.0371275
BFB03,Female,Black/AfricanAmerican,Simp,BFB03-Simp_p03.12.obj,stimuli\BFB03\BFB03-Simp_p03.12.obj,stimuli\BFB03\BFB03-ref.obj,0.001633,-1,0.450826698,-1,0.512001,0.0747955
BFB03,Female,Black/AfricanAmerican,Smooth,BFB03-ref.obj,stimuli\BFB03\BFB03-ref.obj,stimuli\BFB03\BFB03-ref.obj,0,0,0,0,0,0.0
BFB03,Female,Black/AfricanAmerican,Smooth,BFB03-Smooth_i02.obj,stimuli\BFB03\BFB03-Smooth_i02.obj,stimuli\BFB03\BFB03-ref.obj,0.001814,0.003259101,0.003560869,0.108381,0.0702086,0.1423435
BFB03,Female,Black/AfricanAmerican,Smooth,BFB03-Smooth_i06.obj,stimuli\BFB03\BFB03-Smooth_i06.obj,stimuli\BFB03\BFB03-ref.obj,0.004347,0.006401788,0.00428462,0.137787,0.121812,0.4168345
BFB03,Female,Black/AfricanAmerican,Smooth,BFB03-Smooth_i12.obj,stimuli\BFB03\BFB03-Smooth_i12.obj,stimuli\BFB03\BFB03-ref.obj,0.007768,0.009315347,0.004608246,0.164838,0.167196,0.8087975000000001
BFB03,Female,Black/AfricanAmerican,Smooth,BFB03-Smooth_i20.obj,stimuli\BFB03\BFB03-Smooth_i20.obj,stimuli\BFB03\BFB03-ref.obj,0.012246,0.011731672,0.004644918,0.19462,0.207763,1.3030344999999999
BFB04,Female,Black/AfricanAmerican,Noise_f0.01,BFB04-ref.obj,stimuli\BFB04\BFB04-ref.obj,stimuli\BFB04\BFB04-ref.obj,0,0,0,0,0,0.0
BFB04,Female,Black/AfricanAmerican,Noise_f0.01,BFB04-Noise_f0.01_a05.0000.obj,stimuli\BFB04\BFB04-Noise_f0.01_a05.0000.obj,stimuli\BFB04\BFB04-ref.obj,0.003652,0.00523121,0.000907553,0.128448,0.182777,0.5407955
BFB04,Female,Black/AfricanAmerican,Noise_f0.01,BFB04-Noise_f0.01_a08.3330.obj,stimuli\BFB04\BFB04-Noise_f0.01_a08.3330.obj,stimuli\BFB04\BFB04-ref.obj,0.006069,0.008731591,0.002361214,0.191915,0.271364,0.89854
BFB04,Female,Black/AfricanAmerican,Noise_f0.01,BFB04-Noise_f0.01_a11.6665.obj,stimuli\BFB04\BFB04-Noise_f0.01_a11.6665.obj,stimuli\BFB04\BFB04-ref.obj,0.008472,0.012249055,0.004991842,0.25535,0.327834,1.2530125
BFB04,Female,Black/AfricanAmerican,Noise_f0.01,BFB04-Noise_f0.01_a15.0000.obj,stimuli\BFB04\BFB04-Noise_f0.01_a15.0000.obj,stimuli\BFB04\BFB04-ref.obj,0.01086,0.015788657,0.008235673,0.308924,0.37592,1.6032160000000002
BFB04,Female,Black/AfricanAmerican,Noise_f0.06,BFB04-ref.obj,stimuli\BFB04\BFB04-ref.obj,stimuli\BFB04\BFB04-ref.obj,0,0,0,0,0,0.0
BFB04,Female,Black/AfricanAmerican,Noise_f0.06,BFB04-Noise_f0.06_a00.2100.obj,stimuli\BFB04\BFB04-Noise_f0.06_a00.2100.obj,stimuli\BFB04\BFB04-ref.obj,0.00021,0.004868065,0.00646207,0.076245,0.0863717,0.024117
BFB04,Female,Black/AfricanAmerican,Noise_f0.06,BFB04-Noise_f0.06_a00.3500.obj,stimuli\BFB04\BFB04-Noise_f0.06_a00.3500.obj,stimuli\BFB04\BFB04-ref.obj,0.000351,0.008113256,0.017835029,0.096061,0.138168,0.040188
BFB04,Female,Black/AfricanAmerican,Noise_f0.06,BFB04-Noise_f0.06_a00.4900.obj,stimuli\BFB04\BFB04-Noise_f0.06_a00.4900.obj,stimuli\BFB04\BFB04-ref.obj,0.000491,0.011359318,0.030545041,0.115244,0.18041,0.056259500000000004
BFB04,Female,Black/AfricanAmerican,Noise_f0.06,BFB04-Noise_f0.06_a00.6300.obj,stimuli\BFB04\BFB04-Noise_f0.06_a00.6300.obj,stimuli\BFB04\BFB04-ref.obj,0.000631,0.014605849,0.043275423,0.134583,0.215514,0.0723265
BFB04,Female,Black/AfricanAmerican,Noise_f0.34,BFB04-ref.obj,stimuli\BFB04\BFB04-ref.obj,stimuli\BFB04\BFB04-ref.obj,0,0,0,0,0,0.0
BFB04,Female,Black/AfricanAmerican,Noise_f0.34,BFB04-Noise_f0.34_a00.0675.obj,stimuli\BFB04\BFB04-Noise_f0.34_a00.0675.obj,stimuli\BFB04\BFB04-ref.obj,8.20E-05,0.008598822,0.023457576,0.090891,0.164731,0.006469
BFB04,Female,Black/AfricanAmerican,Noise_f0.34,BFB04-Noise_f0.34_a00.1125.obj,stimuli\BFB04\BFB04-Noise_f0.34_a00.1125.obj,stimuli\BFB04\BFB04-ref.obj,0.000137,0.014331616,0.053318147,0.113641,0.249771,0.010775
BFB04,Female,Black/AfricanAmerican,Noise_f0.34,BFB04-Noise_f0.34_a00.1575.obj,stimuli\BFB04\BFB04-Noise_f0.34_a00.1575.obj,stimuli\BFB04\BFB04-ref.obj,0.000192,0.020066373,0.082113422,0.135837,0.317005,0.015077
BFB04,Female,Black/AfricanAmerican,Noise_f0.34,BFB04-Noise_f0.34_a00.2025.obj,stimuli\BFB04\BFB04-Noise_f0.34_a00.2025.obj,stimuli\BFB04\BFB04-ref.obj,0.000246,0.02580278,0.11006646,0.157158,0.371637,0.0193785
BFB04,Female,Black/AfricanAmerican,Noise_f2.00,BFB04-ref.obj,stimuli\BFB04\BFB04-ref.obj,stimuli\BFB04\BFB04-ref.obj,0,0,0,0,0,0.0
BFB04,Female,Black/AfricanAmerican,Noise_f2.00,BFB04-Noise_f2.00_a00.0740.obj,stimuli\BFB04\BFB04-Noise_f2.00_a00.0740.obj,stimuli\BFB04\BFB04-ref.obj,7.80E-05,0.014191557,0.056570476,0.126602,0.28592,0.0063795
BFB04,Female,Black/AfricanAmerican,Noise_f2.00,BFB04-Noise_f2.00_a00.1233.obj,stimuli\BFB04\BFB04-Noise_f2.00_a00.1233.obj,stimuli\BFB04\BFB04-ref.obj,0.000129,0.0236592,0.102725672,0.152537,0.402406,0.010614
BFB04,Female,Black/AfricanAmerican,Noise_f2.00,BFB04-Noise_f2.00_a00.1727.obj,stimuli\BFB04\BFB04-Noise_f2.00_a00.1727.obj,stimuli\BFB04\BFB04-ref.obj,0.000181,0.033140333,0.146675088,0.177199,0.482741,0.0148355
BFB04,Female,Black/AfricanAmerican,Noise_f2.00,BFB04-Noise_f2.00_a00.2220.obj,stimuli\BFB04\BFB04-Noise_f2.00_a00.2220.obj,stimuli\BFB04\BFB04-ref.obj,0.000232,0.042639175,0.189089913,0.201069,0.541589,0.019043499999999998
BFB04,Female,Black/AfricanAmerican,Simp,BFB04-ref.obj,stimuli\BFB04\BFB04-ref.obj,stimuli\BFB04\BFB04-ref.obj,0,-1,0,-1,0,0.0
BFB04,Female,Black/AfricanAmerican,Simp,BFB04-Simp_p25.00.obj,stimuli\BFB04\BFB04-Simp_p25.00.obj,stimuli\BFB04\BFB04-ref.obj,0.000299,-1,0.051314204,-1,0.278407,0.007507
BFB04,Female,Black/AfricanAmerican,Simp,BFB04-Simp_p12.50.obj,stimuli\BFB04\BFB04-Simp_p12.50.obj,stimuli\BFB04\BFB04-ref.obj,0.000986,-1,0.133538465,-1,0.388599,0.017589
BFB04,Female,Black/AfricanAmerican,Simp,BFB04-Simp_p06.25.obj,stimuli\BFB04\BFB04-Simp_p06.25.obj,stimuli\BFB04\BFB04-ref.obj,0.001165,-1,0.275556568,-1,0.463819,0.036852499999999996
BFB04,Female,Black/AfricanAmerican,Simp,BFB04-Simp_p03.12.obj,stimuli\BFB04\BFB04-Simp_p03.12.obj,stimuli\BFB04\BFB04-ref.obj,0.001388,-1,0.463021294,-1,0.51465,0.0726055
BFB04,Female,Black/AfricanAmerican,Smooth,BFB04-ref.obj,stimuli\BFB04\BFB04-ref.obj,stimuli\BFB04\BFB04-ref.obj,0,0,0,0,0,0.0
BFB04,Female,Black/AfricanAmerican,Smooth,BFB04-Smooth_i02.obj,stimuli\BFB04\BFB04-Smooth_i02.obj,stimuli\BFB04\BFB04-ref.obj,0.001843,0.002783658,0.003736605,0.107854,0.0684771,0.113971
BFB04,Female,Black/AfricanAmerican,Smooth,BFB04-Smooth_i06.obj,stimuli\BFB04\BFB04-Smooth_i06.obj,stimuli\BFB04\BFB04-ref.obj,0.004416,0.005419287,0.004350353,0.136949,0.117011,0.33354799999999996
BFB04,Female,Black/AfricanAmerican,Smooth,BFB04-Smooth_i12.obj,stimuli\BFB04\BFB04-Smooth_i12.obj,stimuli\BFB04\BFB04-ref.obj,0.007748,0.007915133,0.004699659,0.163095,0.160956,0.6470085
BFB04,Female,Black/AfricanAmerican,Smooth,BFB04-Smooth_i20.obj,stimuli\BFB04\BFB04-Smooth_i20.obj,stimuli\BFB04\BFB04-ref.obj,0.011619,0.010049959,0.004826159,0.191878,0.202488,1.0425395
BFB05,Female,Black/AfricanAmerican,Noise_f0.01,BFB05-ref.obj,stimuli\BFB05\BFB05-ref.obj,stimuli\BFB05\BFB05-ref.obj,0,0,0,0,0,0.0
BFB05,Female,Black/AfricanAmerican,Noise_f0.01,BFB05-Noise_f0.01_a05.0000.obj,stimuli\BFB05\BFB05-Noise_f0.01_a05.0000.obj,stimuli\BFB05\BFB05-ref.obj,0.003568,0.006034601,0.002592487,0.12634,0.180513,0.5432414999999999
BFB05,Female,Black/AfricanAmerican,Noise_f0.01,BFB05-Noise_f0.01_a08.3330.obj,stimuli\BFB05\BFB05-Noise_f0.01_a08.3330.obj,stimuli\BFB05\BFB05-ref.obj,0.005939,0.010076789,0.006124795,0.190501,0.271949,0.9026825
BFB05,Female,Black/AfricanAmerican,Noise_f0.01,BFB05-Noise_f0.01_a11.6665.obj,stimuli\BFB05\BFB05-Noise_f0.01_a11.6665.obj,stimuli\BFB05\BFB05-ref.obj,0.008304,0.014142056,0.010813521,0.255584,0.33063,1.258707
BFB05,Female,Black/AfricanAmerican,Noise_f0.01,BFB05-Noise_f0.01_a15.0000.obj,stimuli\BFB05\BFB05-Noise_f0.01_a15.0000.obj,stimuli\BFB05\BFB05-ref.obj,0.010661,0.018236497,0.016051676,0.307434,0.376669,1.6105525
BFB05,Female,Black/AfricanAmerican,Noise_f0.06,BFB05-ref.obj,stimuli\BFB05\BFB05-ref.obj,stimuli\BFB05\BFB05-ref.obj,0,0,0,0,0,0.0
BFB05,Female,Black/AfricanAmerican,Noise_f0.06,BFB05-Noise_f0.06_a00.2100.obj,stimuli\BFB05\BFB05-Noise_f0.06_a00.2100.obj,stimuli\BFB05\BFB05-ref.obj,0.000202,0.005233253,0.006828915,0.077175,0.0896376,0.023985
BFB05,Female,Black/AfricanAmerican,Noise_f0.06,BFB05-Noise_f0.06_a00.3500.obj,stimuli\BFB05\BFB05-Noise_f0.06_a00.3500.obj,stimuli\BFB05\BFB05-ref.obj,0.000337,0.008721878,0.01724494,0.095807,0.141806,0.039970000000000006
BFB05,Female,Black/AfricanAmerican,Noise_f0.06,BFB05-Noise_f0.06_a00.4900.obj,stimuli\BFB05\BFB05-Noise_f0.06_a00.4900.obj,stimuli\BFB05\BFB05-ref.obj,0.000471,0.012211439,0.028875445,0.115514,0.184211,0.0559575
BFB05,Female,Black/AfricanAmerican,Noise_f0.06,BFB05-Noise_f0.06_a00.6300.obj,stimuli\BFB05\BFB05-Noise_f0.06_a00.6300.obj,stimuli\BFB05\BFB05-ref.obj,0.000606,0.015701661,0.040781136,0.135542,0.219497,0.07194400000000001
BFB05,Female,Black/AfricanAmerican,Noise_f0.34,BFB05-ref.obj,stimuli\BFB05\BFB05-ref.obj,stimuli\BFB05\BFB05-ref.obj,0,0,0,0,0,0.0
BFB05,Female,Black/AfricanAmerican,Noise_f0.34,BFB05-Noise_f0.34_a00.0675.obj,stimuli\BFB05\BFB05-Noise_f0.34_a00.0675.obj,stimuli\BFB05\BFB05-ref.obj,7.50E-05,0.008879529,0.020413139,0.091549,0.169332,0.0064345
