basemesh,dst_type,setting,magnitude,JOD,METRO,FMPD,DAME,MSDM,MSDM2,RMS
BFB05,Noise_f0.01,close_flipped,Noise_f0.01_a15.0000,-1.82886286428924,0.010661,0.016051676,0.018236497,0.307434,0.376669,1.6105525
BFB05,Noise_f0.06,close_flipped,ref,0,0,0,0,0,0,0
BFB05,Noise_f0.06,close_flipped,Noise_f0.06_a00.2100,0.599719917812625,0.000202,0.006828915,0.005233253,0.077175,0.0896376,0.023985
BFB05,Noise_f0.06,close_flipped,Noise_f0.06_a00.3500,0.941997790486392,0.000337,0.01724494,0.008721878,0.095807,0.141806,0.03997
BFB05,Noise_f0.06,close_flipped,Noise_f0.06_a00.4900,-0.349180191618523,0.000471,0.028875445,0.012211439,0.115514,0.184211,0.0559575
BFB05,Noise_f0.06,close_flipped,Noise_f0.06_a00.6300,-0.525619809117199,0.000606,0.040781136,0.015701661,0.135542,0.219497,0.071944
BFB05,Noise_f0.34,close_flipped,ref,0,0,0,0,0,0,0
BFB05,Noise_f0.34,close_flipped,Noise_f0.34_a00.0675,-1.1617060052324,7.5e-05,0.020413139,0.008879529,0.091549,0.169332,0.0064345
BFB05,Noise_f0.34,close_flipped,Noise_f0.34_a00.1125,-2.59072722577917,0.000125,0.046437267,0.01479944,0.115102,0.253795,0.010719
BFB05,Noise_f0.34,close_flipped,Noise_f0.34_a00.1575,-3.51029131241325,0.000174,0.072402172,0.020721502,0.137613,0.320867,0.0149995
BFB05,Noise_f0.34,close_flipped,Noise_f0.34_a00.2025,-5.60159622137633,0.000223,0.09855036,0.026645279,0.159431,0.375641,0.0192775
BFB05,Noise_f2.00,close_flipped,ref,0,0,0,0,0,0,0
BFB05,Noise_f2.00,close_flipped,Noise_f2.00_a00.0740,-1.49429950805811,9.3e-05,0.049019296,0.014419417,0.126981,0.290127,0.0063775
BFB05,Noise_f2.00,close_flipped,Noise_f2.00_a00.1233,-2.21522168412412,0.000155,0.089818845,0.024039006,0.152504,0.406794,0.0106105
BFB05,Noise_f2.00,close_flipped,Noise_f2.00_a00.1727,-3.64197445821152,0.000217,0.130077716,0.033672052,0.177348,0.486633,0.0148315
BFB05,Noise_f2.00,close_flipped,Noise_f2.00_a00.2220,-4.76021235903056,0.000279,0.169917625,0.043322408,0.201363,0.54478,0.019039
BFB05,Simp,close_flipped,ref,0,0,0,-1,-1,0,0
BFB05,Simp,close_flipped,Simp_p25.00,1.02841479701645,0.000521,0.044991879,-1,-1,0.275609,0.0071185
BFB05,Simp,close_flipped,Simp_p12.50,-1.02841154524956,0.000632,0.117097421,-1,-1,0.384226,0.016572
BFB05,Simp,close_flipped,Simp_p06.25,-2.64348458446259,0.000795,0.243333652,-1,-1,0.458845,0.034966
BFB05,Simp,close_flipped,Simp_p03.12,-3.68288032294675,0.001851,0.428459975,-1,-1,0.513455,0.070878
BFB05,Smooth,close_flipped,ref,0,0,0,0,0,0,0
BFB05,Smooth,close_flipped,Smooth_i02,1.10420892474751,0.002296,0.004700126,0.003018375,0.10762,0.0684829,0.1377335
BFB05,Smooth,close_flipped,Smooth_i06,1.26736689955406,0.005884,0.005440237,0.005784334,0.136838,0.117019,0.4023365
BFB05,Smooth,close_flipped,Smooth_i12,1.69284163668127,0.01052,0.005843495,0.008389662,0.161536,0.160742,0.7782205
BFB05,Smooth,close_flipped,Smooth_i20,-0.147734203449992,0.016031,0.006065619,0.010613177,0.19067,0.201727,1.2492125
BFB06,Noise_f0.01,close_flipped,ref,0,0,0,0,0,0,0
BFB06,Noise_f0.01,close_flipped,Noise_f0.01_a05.0000,-1.34399546312042,0.003635,0.003087493,0.006707624,0.124343,0.165503,0.536313
BFB06,Noise_f0.01,close_flipped,Noise_f0.01_a08.3330,-1.12857081906988,0.006048,0.007755833,0.011191656,0.180592,0.25561,0.891264
BFB06,Noise_f0.01,close_flipped,Noise_f0.01_a11.6665,-2.50370044756302,0.00845,0.01338265,0.015694626,0.242332,0.321008,1.2427305
BFB06,Noise_f0.01,close_flipped,Noise_f0.01_a15.0000,-2.27032060175246,0.010842,0.019654865,0.020223746,0.296889,0.369363,1.5906955
BFB06,Noise_f0.06,close_flipped,ref,0,0,0,0,0,0,0
BFB06,Noise_f0.06,close_flipped,Noise_f0.06_a00.2100,-0.316554701463748,0.00021,0.009183749,0.005730411,0.079412,0.0833366,0.023609
BFB06,Noise_f0.06,close_flipped,Noise_f0.06_a00.3500,-1.29824119516556,0.00035,0.022089923,0.009550991,0.096943,0.135021,0.0393455
BFB06,Noise_f0.06,close_flipped,Noise_f0.06_a00.4900,-1.75142632554299,0.00049,0.035842131,0.013373057,0.114718,0.178389,0.055076
BFB06,Noise_f0.06,close_flipped,Noise_f0.06_a00.6300,-3.28772758575608,0.000631,0.049458233,0.017196069,0.133294,0.214963,0.070809
BFB06,Noise_f0.34,close_flipped,ref,0,0,0,0,0,0,0
BFB06,Noise_f0.34,close_flipped,Noise_f0.34_a00.0675,-0.724377063876628,6.6e-05,0.021757594,0.009315736,0.09038,0.159058,0.0064125
BFB06,Noise_f0.34,close_flipped,Noise_f0.34_a00.1125,-1.92394780422992,0.00011,0.049514634,0.015526681,0.110534,0.244322,0.010683
BFB06,Noise_f0.34,close_flipped,Noise_f0.34_a00.1575,-2.45543962201151,0.000155,0.077395079,0.021740015,0.131014,0.312259,0.0149485
BFB06,Noise_f0.34,close_flipped,Noise_f0.34_a00.2025,-3.44052139220235,0.000199,0.104740726,0.027955203,0.151205,0.367684,0.0192105
BFB06,Noise_f2.00,close_flipped,ref,0,0,0,0,0,0,0
BFB06,Noise_f2.00,close_flipped,Noise_f2.00_a00.0740,0.686591937227541,7.6e-05,0.049138588,0.014886279,0.125832,0.276568,0.0063915
BFB06,Noise_f2.00,close_flipped,Noise_f2.00_a00.1233,0.036883044135159,0.000127,0.090993675,0.024817097,0.149099,0.393558,0.0106345
BFB06,Noise_f2.00,close_flipped,Noise_f2.00_a00.1727,-0.91650273475773,0.000178,0.131872035,0.03476136,0.171796,0.474062,0.0148655
BFB06,Noise_f2.00,close_flipped,Noise_f2.00_a00.2220,-2.16333351084969,0.000229,0.171817937,0.044723387,0.194368,0.53346,0.0190835
BFB06,Simp,close_flipped,ref,0,0,0,-1,-1,0,0
BFB06,Simp,close_flipped,Simp_p25.00,-0.940283383300512,0.000371,0.047713315,-1,-1,0.274385,0.007688
BFB06,Simp,close_flipped,Simp_p12.50,-1.58231070667142,0.00046,0.12992046,-1,-1,0.38414,0.017985
BFB06,Simp,close_flipped,Simp_p06.25,-2.56685523723688,0.001106,0.26610672,-1,-1,0.456691,0.0379915
BFB06,Simp,close_flipped,Simp_p03.12,-3.91910752190091,0.001287,0.462713074,-1,-1,0.515831,0.076568
BFB06,Smooth,close_flipped,ref,0,0,0,0,0,0,0
BFB06,Smooth,close_flipped,Smooth_i02,0.861926880247978,0.001792,0.003904713,0.003442487,0.110462,0.0689624,0.1484395
BFB06,Smooth,close_flipped,Smooth_i06,0.677562090047642,0.004826,0.004680948,0.006801051,0.140152,0.119679,0.4336645
BFB06,Smooth,close_flipped,Smooth_i12,0.748915964467804,0.00903,0.00510572,0.00994127,0.167322,0.164434,0.838676
BFB06,Smooth,close_flipped,Smooth_i20,1.08737658560948,0.0141,0.005232776,0.012596772,0.196746,0.206817,1.3458585
BFI01,Noise_f0.01,close_flipped,ref,0,0,0,0,0,0,0
BFI01,Noise_f0.01,close_flipped,Noise_f0.01_a05.0000,0.544929809132106,0.003503,0.000911744,0.005297022,0.126473,0.174923,0.550925
BFI01,Noise_f0.01,close_flipped,Noise_f0.01_a08.3330,-0.54492931995565,0.005826,0.002494846,0.008838695,0.187814,0.272127,0.9155475
BFI01,Noise_f0.01,close_flipped,Noise_f0.01_a11.6665,-1.21162032855209,0.008139,0.00505452,0.012395124,0.254573,0.333075,1.277232
BFI01,Noise_f0.01,close_flipped,Noise_f0.01_a15.0000,-1.74651178792153,0.01044,0.008454307,0.015970946,0.309766,0.379966,1.6350995
BFI01,Noise_f0.06,close_flipped,ref,0,0,0,0,0,0,0
BFI01,Noise_f0.06,close_flipped,Noise_f0.06_a00.2100,-0.0290917116303109,0.000202,0.006707708,0.004916789,0.077241,0.0865527,0.024102
BFI01,Noise_f0.06,close_flipped,Noise_f0.06_a00.3500,-0.598269846889952,0.000337,0.017266858,0.008194388,0.096053,0.137352,0.040165
BFI01,Noise_f0.06,close_flipped,Noise_f0.06_a00.4900,-1.73481987862862,0.000472,0.029253328,0.011472841,0.114599,0.179175,0.0562345
BFI01,Noise_f0.06,close_flipped,Noise_f0.06_a00.6300,-3.42813380446677,0.000607,0.041433686,0.014751728,0.133556,0.214402,0.072294
BFI01,Noise_f0.34,close_flipped,ref,0,0,0,0,0,0,0
BFI01,Noise_f0.34,close_flipped,Noise_f0.34_a00.0675,-0.0494580005976318,6.8e-05,0.023686518,0.008650481,0.090236,0.163128,0.006465
BFI01,Noise_f0.34,close_flipped,Noise_f0.34_a00.1125,-0.42268165120814,0.000114,0.052783724,0.014417895,0.111501,0.247781,0.010768
BFI01,Noise_f0.34,close_flipped,Noise_f0.34_a00.1575,-0.237270439565358,0.00016,0.081029138,0.020187366,0.133416,0.314863,0.0150675
BFI01,Noise_f0.34,close_flipped,Noise_f0.34_a00.2025,-1.56524623273059,0.000205,0.108633886,0.025958657,0.153163,0.3696,0.019365
BFI01,Noise_f2.00,close_flipped,ref,0,0,0,0,0,0,0
BFI01,Noise_f2.00,close_flipped,Noise_f2.00_a00.0740,-0.125166601599801,7.8e-05,0.055835962,0.014115709,0.127527,0.281233,0.006376
BFI01,Noise_f2.00,close_flipped,Noise_f2.00_a00.1233,-2.10453888119197,0.00013,0.099958568,0.02353313,0.150717,0.397686,0.0106095
BFI01,Noise_f2.00,close_flipped,Noise_f2.00_a00.1727,-3.03884373696187,0.000182,0.142319242,0.032964357,0.173588,0.477545,0.014828
BFI01,Noise_f2.00,close_flipped,Noise_f2.00_a00.2220,-3.67836880447555,0.000234,0.183761367,0.042413152,0.196389,0.536111,0.0190345
BFI01,Simp,close_flipped,ref,0,0,0,-1,-1,0,0
BFI01,Simp,close_flipped,Simp_p25.00,-0.286856082637661,0.000299,0.051545414,-1,-1,0.272102,0.0075365
BFI01,Simp,close_flipped,Simp_p12.50,-0.630368755423324,0.000426,0.133737865,-1,-1,0.383316,0.017458
BFI01,Simp,close_flipped,Simp_p06.25,-2.4653017377191,0.000787,0.27519759,-1,-1,0.463386,0.0362995
BFI01,Simp,close_flipped,Simp_p03.12,-3.86149776743727,0.001837,0.458418088,-1,-1,0.516669,0.0724325
BFI01,Smooth,close_flipped,ref,0,0,0,0,0,0,0
BFI01,Smooth,close_flipped,Smooth_i02,-0.916685649606519,0.001796,0.003943805,0.00277657,0.109742,0.0650783,0.1144995
BFI01,Smooth,close_flipped,Smooth_i06,-1.27825382217718,0.004305,0.004877198,0.005446327,0.137855,0.114788,0.3350575
BFI01,Smooth,close_flipped,Smooth_i12,-2.55345683341289,0.007555,0.005352748,0.008010278,0.163629,0.159977,0.649764
BFI01,Smooth,close_flipped,Smooth_i20,-2.20633193959926,0.011331,0.005567491,0.010255999,0.193443,0.20349,1.046724
BFL01,Noise_f0.01,close_flipped,ref,0,0,0,0,0,0,0
BFL01,Noise_f0.01,close_flipped,Noise_f0.01_a05.0000,-0.830743636225831,0.003605,0.001231848,0.005514243,0.128094,0.181369,0.5502585
BFL01,Noise_f0.01,close_flipped,Noise_f0.01_a08.3330,-1.59639941171919,0.005993,0.003606399,0.009202792,0.194249,0.273345,0.914524
BFL01,Noise_f0.01,close_flipped,Noise_f0.01_a11.6665,-2.0749963321663,0.008368,0.006734595,0.012908792,0.260233,0.332854,1.2757635
BFL01,Noise_f0.01,close_flipped,Noise_f0.01_a15.0000,-2.62211172448123,0.010729,0.010475369,0.016637827,0.312028,0.378708,1.63318
BFL01,Noise_f0.06,close_flipped,ref,0,0,0,0,0,0,0
BFL01,Noise_f0.06,close_flipped,Noise_f0.06_a00.2100,-0.106457711627688,0.000203,0.006702671,0.004992258,0.07586,0.0903628,0.02404
BFL01,Noise_f0.06,close_flipped,Noise_f0.06_a00.3500,-0.611296602182912,0.000338,0.017947888,0.008320539,0.097825,0.142472,0.040065
BFL01,Noise_f0.06,close_flipped,Noise_f0.06_a00.4900,-1.85797511390809,0.000474,0.030438481,0.011650036,0.117099,0.184037,0.0560865
BFL01,Noise_f0.06,close_flipped,Noise_f0.06_a00.6300,-3.64527536524146,0.000609,0.043085131,0.0149804,0.13728,0.218532,0.0721055
BFL01,Noise_f0.34,close_flipped,ref,0,0,0,0,0,0,0
BFL01,Noise_f0.34,close_flipped,Noise_f0.34_a00.0675,-0.471304352955176,7.4e-05,0.020463912,0.008624817,0.090654,0.167655,0.0064715
BFL01,Noise_f0.34,close_flipped,Noise_f0.34_a00.1125,-1.09504428633877,0.000123,0.048779586,0.014374895,0.115115,0.251149,0.0107805
BFL01,Noise_f0.34,close_flipped,Noise_f0.34_a00.1575,-1.4951504921472,0.000172,0.076791014,0.02012702,0.137734,0.317883,0.0150875
BFL01,Noise_f0.34,close_flipped,Noise_f0.34_a00.2025,-2.49086498171154,0.000221,0.103965723,0.025880773,0.159104,0.372576,0.0193905
BFL01,Noise_f2.00,close_flipped,ref,0,0,0,0,0,0,0
BFL01,Noise_f2.00,close_flipped,Noise_f2.00_a00.0740,-1.13953601378611,7.7e-05,0.051516758,0.01414326,0.128567,0.285019,0.0063565
BFL01,Noise_f2.00,close_flipped,Noise_f2.00_a00.1233,-1.33325053630296,0.000129,0.09492754,0.023578793,0.155172,0.402118,0.010577
BFL01,Noise_f2.00,close_flipped,Noise_f2.00_a00.1727,-2.40438841954898,0.000181,0.136834786,0.03302785,0.18021,0.482902,0.014784
BFL01,Noise_f2.00,close_flipped,Noise_f2.00_a00.2220,-2.68121412885871,0.000232,0.178140093,0.0424942,0.204047,0.542112,0.0189765
BFL01,Simp,close_flipped,ref,0,0,0,-1,-1,0,0
BFL01,Simp,close_flipped,Simp_p25.00,0.411601121791224,0.000739,0.048166009,-1,-1,0.274772,0.0072545
BFL01,Simp,close_flipped,Simp_p12.50,-1.35599781967996,0.0006,0.121275806,-1,-1,0.385559,0.01689
BFL01,Simp,close_flipped,Simp_p06.25,-1.33859387902692,0.001023,0.252131076,-1,-1,0.46012,0.035529
BFL01,Simp,close_flipped,Simp_p03.12,-3.71444354715551,0.001844,0.438822668,-1,-1,0.516066,0.070291
BFL01,Smooth,close_flipped,ref,0,0,0,0,0,0,0
BFL01,Smooth,close_flipped,Smooth_i02,-0.759880727353238,0.001784,0.003826505,0.002725969,0.108925,0.0646659,0.1200775
BFL01,Smooth,close_flipped,Smooth_i06,-0.787869221257938,0.004276,0.004568012,0.005281097,0.136204,0.113723,0.351654
BFL01,Smooth,close_flipped,Smooth_i12,-1.90915014360964,0.007501,0.004972736,0.007662575,0.160775,0.158247,0.6826495
BFL01,Smooth,close_flipped,Smooth_i20,-2.14697372570233,0.01138,0.005191941,0.009649965,0.188208,0.19962,1.1006095
BFL02,Noise_f0.01,close_flipped,ref,0,0,0,0,0,0,0
BFL02,Noise_f0.01,close_flipped,Noise_f0.01_a05.0000,-0.705611900201188,0.003588,0.001655317,0.005444618,0.129036,0.187157,0.5465355
BFL02,Noise_f0.01,close_flipped,Noise_f0.01_a08.3330,-1.21858845065806,0.005964,0.004543819,0.009084127,0.19503,0.285793,0.908068
BFL02,Noise_f0.01,close_flipped,Noise_f0.01_a11.6665,-2.51987733436571,0.008329,0.008180957,0.012738523,0.261925,0.343439,1.2664395
BFL02,Noise_f0.01,close_flipped,Noise_f0.01_a15.0000,-2.60458907631062,0.010681,0.012408926,0.01641269,0.31801,0.387949,1.621035
BFL02,Noise_f0.06,close_flipped,ref,0,0,0,0,0,0,0
BFL02,Noise_f0.06,close_flipped,Noise_f0.06_a00.2100,0.0538230992176816,0.000206,0.007043854,0.004961967,0.076093,0.0894521,0.0237805
BFL02,Noise_f0.06,close_flipped,Noise_f0.06_a00.3500,-0.846920518395495,0.000344,0.017703153,0.008269472,0.095874,0.140992,0.0396325
BFL02,Noise_f0.06,close_flipped,Noise_f0.06_a00.4900,-1.30691870638239,0.000482,0.029696901,0.011577643,0.115442,0.182204,0.055485
BFL02,Noise_f0.06,close_flipped,Noise_f0.06_a00.6300,-1.74639994032592,0.000619,0.041799693,0.014886206,0.136028,0.216206,0.0713315
BFL02,Noise_f0.34,close_flipped,ref,0,0,0,0,0,0,0
BFL02,Noise_f0.34,close_flipped,Noise_f0.34_a00.0675,-1.83901401321091,7.6e-05,0.022481077,0.008581545,0.091472,0.165074,0.0064935
BFL02,Noise_f0.34,close_flipped,Noise_f0.34_a00.1125,-1.61954186645197,0.000126,0.05097755,0.014302286,0.11421,0.248601,0.0108165
BFL02,Noise_f0.34,close_flipped,Noise_f0.34_a00.1575,-2.983424743191,0.000175,0.078695776,0.020024726,0.137038,0.315128,0.015138
BFL02,Noise_f0.34,close_flipped,Noise_f0.34_a00.2025,-3.95347335892866,0.000226,0.10570369,0.025748498,0.157864,0.369652,0.019454
BFL02,Noise_f2.00,close_flipped,ref,0,0,0,0,0,0,0
BFL02,Noise_f2.00,close_flipped,Noise_f2.00_a00.0740,0.461332666932443,8.9e-05,0.05216135,0.014061178,0.127039,0.28806,0.006397
BFL02,Noise_f2.00,close_flipped,Noise_f2.00_a00.1233,0.248746829919623,0.000148,0.096391629,0.02344247,0.153638,0.405144,0.010642
BFL02,Noise_f2.00,close_flipped,Noise_f2.00_a00.1727,-1.44452239138335,0.000207,0.138812393,0.032837415,0.178882,0.48509,0.014876
BFL02,Noise_f2.00,close_flipped,Noise_f2.00_a00.2220,-1.79644740490156,0.000266,0.179971632,0.04225068,0.202701,0.543721,0.019096
BFL02,Simp,close_flipped,ref,0,0,0,-1,-1,0,0
BFL02,Simp,close_flipped,Simp_p25.00,-0.459503470420443,0.00034,0.050260393,-1,-1,0.278965,0.0074055
BFL02,Simp,close_flipped,Simp_p12.50,-0.488841178169686,0.000862,0.127076972,-1,-1,0.390004,0.0171775
BFL02,Simp,close_flipped,Simp_p06.25,-1.51804803293508,0.000822,0.260023668,-1,-1,0.465288,0.0358555
BFL02,Simp,close_flipped,Simp_p03.12,-2.61698294992281,0.001485,0.447008791,-1,-1,0.517547,0.071545
BFL02,Smooth,close_flipped,ref,0,0,0,0,0,0,0
BFL02,Smooth,close_flipped,Smooth_i02,-0.00325742905510147,0.001976,0.004484937,0.002811874,0.105873,0.0660392,0.1310695
BFL02,Smooth,close_flipped,Smooth_i06,-0.456231184999048,0.005229,0.00541791,0.005437728,0.133319,0.115316,0.3828195
BFL02,Smooth,close_flipped,Smooth_i12,-1.25694524103244,0.009917,0.005929827,0.00792776,0.159413,0.159252,0.7399915
BFL02,Smooth,close_flipped,Smooth_i20,-2.07945176287148,0.015682,0.006261885,0.010084519,0.18881,0.200492,1.186264
BFL03,Noise_f0.01,close_flipped,ref,0,0,0,0,0,0,0
BFL03,Noise_f0.01,close_flipped,Noise_f0.01_a05.0000,-1.2782986006771,0.003755,0.000769462,0.005583019,0.133486,0.203276,0.53965
BFL03,Noise_f0.01,close_flipped,Noise_f0.01_a08.3330,-2.13659893226178,0.006247,0.002229793,0.009320652,0.203645,0.28851,0.896119
BFL03,Noise_f0.01,close_flipped,Noise_f0.01_a11.6665,-3.05112307765954,0.008729,0.004561724,0.013077427,0.275783,0.350472,1.249129
BFL03,Noise_f0.01,close_flipped,Noise_f0.01_a15.0000,-4.196916882379,0.011198,0.007533269,0.0168584,0.334786,0.393004,1.5982865
BFL03,Noise_f0.06,close_flipped,ref,0,0,0,0,0,0,0
BFL03,Noise_f0.06,close_flipped,Noise_f0.06_a00.2100,-0.154782592733396,0.000218,0.005410817,0.005087459,0.079262,0.0892558,0.023731
BFL03,Noise_f0.06,close_flipped,Noise_f0.06_a00.3500,-0.584571671316936,0.000363,0.015706451,0.008478843,0.098377,0.141732,0.0395485
BFL03,Noise_f0.06,close_flipped,Noise_f0.06_a00.4900,-1.70417711985918,0.000509,0.027495509,0.011871051,0.118323,0.184109,0.0553685
BFL03,Noise_f0.06,close_flipped,Noise_f0.06_a00.6300,-3.48044817028678,0.000654,0.039346672,0.015263808,0.138614,0.218888,0.071183
BFL03,Noise_f0.34,close_flipped,ref,0,0,0,0,0,0,0
BFL03,Noise_f0.34,close_flipped,Noise_f0.34_a00.0675,-0.0453433562603005,7.7e-05,0.02223006,0.008844595,0.093314,0.163831,0.0064555
BFL03,Noise_f0.34,close_flipped,Noise_f0.34_a00.1125,-0.408241834921494,0.000129,0.051169091,0.014741232,0.118503,0.246845,0.0107535
BFL03,Noise_f0.34,close_flipped,Noise_f0.34_a00.1575,-1.88384891459629,0.000181,0.079155349,0.020639971,0.142707,0.313324,0.015048
BFL03,Noise_f0.34,close_flipped,Noise_f0.34_a00.2025,-2.97233662795311,0.000232,0.106468429,0.026540337,0.164551,0.368081,0.019339
BFL03,Noise_f2.00,close_flipped,ref,0,0,0,0,0,0,0
BFL03,Noise_f2.00,close_flipped,Noise_f2.00_a00.0740,0.334372826939379,8.3e-05,0.053966414,0.01437389,0.127381,0.284435,0.006384
BFL03,Noise_f2.00,close_flipped,Noise_f2.00_a00.1233,-1.16938618214839,0.000139,0.098369114,0.023963963,0.153855,0.401246,0.010623
BFL03,Noise_f2.00,close_flipped,Noise_f2.00_a00.1727,-1.29352662960155,0.000194,0.140906727,0.033568195,0.178851,0.481794,0.0148475
BFL03,Noise_f2.00,close_flipped,Noise_f2.00_a00.2220,-2.78408395110425,0.00025,0.182128613,0.043190747,0.203268,0.540839,0.0190595
BFL03,Simp,close_flipped,ref,0,0,0,-1,-1,0,0
BFL03,Simp,close_flipped,Simp_p25.00,-1.56348057301808,0.000308,0.05215835,-1,-1,0.283415,0.007715
BFL03,Simp,close_flipped,Simp_p12.50,-1.78893434974196,0.000548,0.134098066,-1,-1,0.391414,0.017896
BFL03,Simp,close_flipped,Simp_p06.25,-3.34015740310205,0.001119,0.275023009,-1,-1,0.464012,0.0372075
BFL03,Simp,close_flipped,Simp_p03.12,-3.91167951609173,0.00202,0.469349571,-1,-1,0.525746,0.074011
BFL03,Smooth,close_flipped,ref,0,0,0,0,0,0,0
BFL03,Smooth,close_flipped,Smooth_i02,1.75922879952727,0.001878,0.003883444,0.002825119,0.107073,0.0674418,0.1095715
BFL03,Smooth,close_flipped,Smooth_i06,0.365339557453369,0.0045,0.004499261,0.005467534,0.134634,0.116354,0.320586
BFL03,Smooth,close_flipped,Smooth_i12,0.38300850713984,0.007896,0.004843696,0.0079272,0.160286,0.160485,0.6221115
BFL03,Smooth,close_flipped,Smooth_i20,-0.763167333286846,0.011842,0.005007914,0.009989946,0.190124,0.201434,1.003226
BFL04,Noise_f0.01,close_flipped,ref,0,0,0,0,0,0,0
BFL04,Noise_f0.01,close_flipped,Noise_f0.01_a05.0000,-0.521391124574045,0.003691,0.000983109,0.005617801,0.128142,0.188958,0.5468015
BFL04,Noise_f0.01,close_flipped,Noise_f0.01_a08.3330,-1.15540973479742,0.006137,0.00293544,0.009377808,0.193255,0.281345,0.9081135
BFL04,Noise_f0.01,close_flipped,Noise_f0.01_a11.6665,-1.86852911679925,0.008571,0.00608165,0.013157667,0.261143,0.343997,1.265492
BFL04,Noise_f0.01,close_flipped,Noise_f0.01_a15.0000,-2.49765484780878,0.010991,0.009929871,0.016962848,0.315176,0.391196,1.6184785
BFL04,Noise_f0.06,close_flipped,ref,0,0,0,0,0,0,0
BFL04,Noise_f0.06,close_flipped,Noise_f0.06_a00.2100,0.720221189277205,0.000194,0.006231166,0.005103912,0.075529,0.0904438,0.023838
BFL04,Noise_f0.06,close_flipped,Noise_f0.06_a00.3500,-1.52855465706246,0.000324,0.016630324,0.008506648,0.095988,0.14309,0.0397215
BFL04,Noise_f0.06,close_flipped,Noise_f0.06_a00.4900,-1.31474918708595,0.000453,0.028704193,0.01191052,0.117917,0.185349,0.0556035
BFL04,Noise_f0.06,close_flipped,Noise_f0.06_a00.6300,-3.88823866273248,0.000583,0.041174647,0.015315218,0.138784,0.220005,0.071478
BFL04,Noise_f0.34,close_flipped,ref,0,0,0,0,0,0,0
BFL04,Noise_f0.34,close_flipped,Noise_f0.34_a00.0675,0.030598020556842,7.1e-05,0.022664568,0.008789516,0.092966,0.169703,0.006459
BFL04,Noise_f0.34,close_flipped,Noise_f0.34_a00.1125,-0.050106183674794,0.000118,0.051523809,0.014649628,0.117742,0.253803,0.010759
BFL04,Noise_f0.34,close_flipped,Noise_f0.34_a00.1575,-1.67405903226226,0.000165,0.07959457,0.020511829,0.141956,0.320681,0.0150575
BFL04,Noise_f0.34,close_flipped,Noise_f0.34_a00.2025,-2.47061430674725,0.000212,0.106774887,0.026375818,0.164773,0.375569,0.019349
BFL04,Noise_f2.00,close_flipped,ref,0,0,0,0,0,0,0
BFL04,Noise_f2.00,close_flipped,Noise_f2.00_a00.0740,-0.773089212302727,8.6e-05,0.052963959,0.014423302,0.129734,0.294558,0.006442
BFL04,Noise_f2.00,close_flipped,Noise_f2.00_a00.1233,-0.930686077652256,0.000144,0.096829088,0.024045803,0.157998,0.412021,0.0107185
BFL04,Noise_f2.00,close_flipped,Noise_f2.00_a00.1727,-2.21896024553912,0.000201,0.139338978,0.033681758,0.184442,0.492044,0.0149825
BFL04,Noise_f2.00,close_flipped,Noise_f2.00_a00.2220,-3.90838568066372,0.000259,0.180587406,0.043335476,0.209876,0.55059,0.019232
